Date,Address,Postcode,Price,Type,Ownership,NewBuild
1996-01-11,"91 Victoria Street, Ramsbottom",BL0 9EB,23000,Terraced,"Leasehold",No
1996-01-10,"2 Salmesbury Hall Close, Ramsbottom",BL0 9FG,75750,Detached,"Freehold",No
1996-01-09,"44 Crow Lane, Ramsbottom",BL0 9BR,25000,Terraced,"Freehold",No
1996-01-08,"81 Victoria Street, Ramsbottom",BL0 9EB,43000,Terraced,"Leasehold",No
1996-01-08,"17 Carrwood Hey, Ramsbottom",BL0 9QT,58500,Semi-detached,"Leasehold",No
1996-01-04,"9 Southfield Road, Ramsbottom",BL0 9ST,59995,Semi-detached,"Leasehold",No
1995-12-29,"100 Ripon Hall Avenue, Ramsbottom",BL0 9RE,40000,Semi-detached,"Freehold",No
1995-12-22,"3 Pot Green, Ramsbottom",BL0 9RG,40000,Terraced,"Leasehold",No
1995-12-21,"3 Cliff Mount, Ramsbottom",BL0 9EP,46500,Terraced,"Leasehold",No
1995-12-21,"71 Peel Brow, Ramsbottom",BL0 0AL,39000,Terraced,"Leasehold",No
1995-12-21,"10 Whittingham Drive, Ramsbottom",BL0 9LZ,57500,Detached,"Freehold",No
1995-12-20,"18 Castle Grove, Ramsbottom",BL0 9TF,39000,Semi-detached,"Leasehold",No
1995-12-20,"49 Bury Road, Edenfield",BL0 0EN,46500,Terraced,"Freehold",No
1995-12-19,"22 Mayfield Road, Ramsbottom",BL0 9TB,134000,Detached,"Freehold",No
1995-12-19,"9 Hawthorn Avenue, Ramsbottom",BL0 9UZ,54000,Semi-detached,"Leasehold",No
1995-12-18,"25 Windermere Drive, Ramsbottom",BL0 9YB,64250,Semi-detached,"Leasehold",No
1995-12-18,"84 Ripon Hall Avenue, Ramsbottom",BL0 9RE,48750,Semi-detached,"Freehold",No
1995-12-18,"36 Stanford Hall Crescent, Ramsbottom",BL0 9FD,60000,Semi-detached,"Leasehold",No
1995-12-15,"26 St Pauls Street, Ramsbottom",BL0 9BW,20000,Terraced,"Freehold",No
1995-12-15,"9 Cliff Mount, Ramsbottom",BL0 9EP,47950,Terraced,"Leasehold",No
1995-12-15,"2 Roseberry Close, Ramsbottom",BL0 9FQ,73500,Detached,"Leasehold",No
1995-12-15,"6 Haworth Avenue, Ramsbottom",BL0 9UX,51500,Semi-detached,"Leasehold",No
1995-12-15,"39 Stubbins Street, Ramsbottom",BL0 0NL,36500,Terraced,"Freehold",No
1995-12-15,"6 Stanley Street, Ramsbottom",BL0 9JG,35000,Terraced,"Leasehold",No
1995-12-15,"26 Chiltern Road, Ramsbottom",BL0 9LF,59000,Semi-detached,"Leasehold",No
1995-12-15,"96 Bolton Road West, Ramsbottom",BL0 9PD,32000,Terraced,"Leasehold",No
1995-12-15,"18 Cemetery Road, Ramsbottom",BL0 9PU,51500,Detached,"Freehold",No
1995-12-15,"34 Longsight Road, Ramsbottom",BL0 9SN,83950,Semi-detached,"Freehold",No
1995-12-14,"9 Exchange Street, Edenfield",BL0 0LA,36500,Terraced,"Freehold",No
1995-12-08,"7 Moorcroft, Ramsbottom",BL0 0LL,86500,Detached,"Leasehold",No
1995-12-08,"10 Falstone Avenue, Ramsbottom",BL0 9LX,53000,Semi-detached,"Freehold",No
1995-12-08,"2 South Street, Ramsbottom",BL0 0AJ,48000,Terraced,"Leasehold",Yes
1995-12-08,"41 Rochdale Road, Ramsbottom",BL0 0JT,119000,Detached,"Freehold",No
1995-12-07,"198 Whittingham Drive, Ramsbottom",BL0 9NY,71500,Detached,"Leasehold",No
1995-12-04,"58 Victoria Street, Ramsbottom",BL0 9EB,44500,Terraced,"Freehold",No
1995-12-01,"3 North View, Ramsbottom",BL0 0NX,45500,Terraced,"Leasehold",No
1995-12-01,"103 Kay Brow, Ramsbottom",BL0 9AY,35000,Flat,"Leasehold",No
1995-11-30,"73 Ripon Hall Avenue, Ramsbottom",BL0 9TQ,72000,Detached,"Freehold",No
1995-11-30,"10 Market Street, Edenfield",BL0 0JN,39250,Terraced,"Freehold",No
1995-11-28,"1 South Street, Ramsbottom",BL0 0AJ,54950,Terraced,"Leasehold",Yes
1995-11-28,"3 Regent Street, Ramsbottom",BL0 9PF,29950,Terraced,"Freehold",No
1995-11-27,"15 Holcombe Lee, Ramsbottom",BL0 9QR,54500,Terraced,"Leasehold",No
1995-11-27,"38 Longsight Road, Ramsbottom",BL0 9SN,74000,Semi-detached,"Leasehold",No
1995-11-27,"53 Queen Street, Ramsbottom",BL0 9JJ,38500,Terraced,"Leasehold",No
1995-11-24,"3 Shilton Street, Ramsbottom",BL0 9NG,35500,Terraced,"Freehold",No
1995-11-24,"3 South Street, Ramsbottom",BL0 0AJ,52950,Terraced,"Leasehold",Yes
1995-11-24,"239 Summerseat Lane, Ramsbottom",BL0 9UL,125000,Detached,"Freehold",No
1995-11-24,"3 Woodhead Close, Ramsbottom",BL0 9YX,94750,Detached,"Freehold",No
1995-11-24,"13 Cliff Mount, Ramsbottom",BL0 9EP,49000,Terraced,"Leasehold",No
1995-11-24,"36 Roseberry Close, Ramsbottom",BL0 9FQ,47950,Semi-detached,"Leasehold",No
1995-11-17,"40 Marlborough Close, Ramsbottom",BL0 9YU,103000,Detached,"Leasehold",No
1995-11-17,"34 Eliza Street, Ramsbottom",BL0 0AT,48500,Terraced,"Leasehold",No
1995-11-13,"36 Heath Avenue, Ramsbottom",BL0 9UN,51000,Semi-detached,"Leasehold",No
1995-11-13,"9 Fernview Drive, Ramsbottom",BL0 9XB,50000,Semi-detached,"Leasehold",No
1995-11-10,"68 Nuttall Lane, Ramsbottom",BL0 9JZ,48000,Terraced,"Leasehold",No
1995-11-10,"48 Chiltern Road, Ramsbottom",BL0 9LF,49950,Semi-detached,"Leasehold",No
1995-11-10,"15 Cotswold Close, Ramsbottom",BL0 9LJ,53500,Semi-detached,"Leasehold",No
1995-11-10,"4 South Street, Ramsbottom",BL0 0AJ,52202,Terraced,"Leasehold",Yes
1995-11-10,"34 Cheshire Court, Ramsbottom",BL0 0BL,75500,Detached,"Leasehold",No
1995-11-09,"4 East View, Ramsbottom",BL0 0NW,34600,Terraced,"Freehold",No
1995-11-03,"68 Longsight Road, Ramsbottom",BL0 9SZ,50000,Semi-detached,"Leasehold",No
1995-11-03,"23 Hillside Road, Ramsbottom",BL0 9NJ,34500,Terraced,"Freehold",No
1995-11-02,"269 Bolton Road North, Edenfield",BL0 0SA,36490,Terraced,"Leasehold",No
1995-11-01,"426 Bolton Road West, Ramsbottom",BL0 9RY,33000,Terraced,"Leasehold",No
1995-10-31,"6 Eccles Street, Ramsbottom",BL0 9HQ,37000,Terraced,"Freehold",Yes
1995-10-30,"60 Fern Street, Ramsbottom",BL0 0BA,32500,Terraced,"Freehold",No
1995-10-27,"7 Bolton Road North, Edenfield",BL0 0HB,32250,Terraced,"Leasehold",No
1995-10-27,"169 Bolton Road West, Ramsbottom",BL0 9PJ,41950,Terraced,"Freehold",No
1995-10-27,"24 Ripon Hall Avenue, Ramsbottom",BL0 9RE,108000,Detached,"Leasehold",No
1995-10-27,"4 Redisher Close, Ramsbottom",BL0 9RX,66000,Terraced,"Freehold",No
1995-10-27,"83 Ripon Hall Avenue, Ramsbottom",BL0 9TQ,60000,Semi-detached,"Freehold",No
1995-10-27,"30 St Pauls Street, Ramsbottom",BL0 9BW,37500,Terraced,"Leasehold",No
1995-10-27,"16 Manor Street, Ramsbottom",BL0 9ER,38000,Terraced,"Leasehold",No
1995-10-26,"2 Henry Street, Ramsbottom",BL0 0DR,20000,Terraced,"Leasehold",No
1995-10-24,"24 Regent Street, Ramsbottom",BL0 9PF,19000,Terraced,"Freehold",No
1995-10-20,"15 Heycrofts View, Edenfield",BL0 0HG,30000,Detached,"Freehold",Yes
1995-10-19,"101 Kay Brow, Ramsbottom",BL0 9AY,32000,Flat,"Leasehold",No
1995-10-16,"1 Helmsdale Close, Ramsbottom",BL0 9YR,88500,Detached,"Leasehold",No
1995-10-13,"6 Merlewood, Ramsbottom",BL0 0HE,42500,Semi-detached,"Leasehold",No
1995-10-13,"36 Market Street, Edenfield",BL0 0JN,39995,Terraced,"Freehold",No
1995-10-12,"35 Stubbins Street, Ramsbottom",BL0 0NL,26376,Terraced,"Freehold",No
1995-10-12,"13 Robert Street, Ramsbottom",BL0 0NQ,30000,Terraced,"Leasehold",No
1995-10-11,"142 Bolton Road West, Ramsbottom",BL0 9PD,38000,Terraced,"Freehold",No
1995-10-05,"35 Crow Lane, Ramsbottom",BL0 9BR,53000,Terraced,"Freehold",No
1995-10-04,"36 Longsight Road, Ramsbottom",BL0 9SN,77000,Semi-detached,"Leasehold",No
1995-10-03,"196 Bolton Road West, Ramsbottom",BL0 9PE,48000,Terraced,"Leasehold",No
1995-09-29,"93 Bolton Street, Ramsbottom",BL0 9HY,60000,Terraced,"Leasehold",No
1995-09-29,"47 Kendal Road West, Ramsbottom",BL0 9SY,85000,Detached,"Leasehold",No
1995-09-29,"11 Dale Street, Ramsbottom",BL0 0NF,32000,Terraced,"Leasehold",No
1995-09-29,"43 Bleakholt Road, Ramsbottom",BL0 0RU,53120,Terraced,"Leasehold",No
1995-09-29,"18 Cheshire Court, Ramsbottom",BL0 0BL,59950,Detached,"Leasehold",No
1995-09-28,"37 Crow Lane, Ramsbottom",BL0 9BR,52000,Terraced,"Freehold",No
1995-09-27,"62 Peel Brow, Ramsbottom",BL0 0AG,45000,Terraced,"Leasehold",No
1995-09-27,"222 Bolton Road West, Ramsbottom",BL0 9PE,43500,Terraced,"Freehold",No
1995-09-27,"181 Bolton Road North, Edenfield",BL0 0NA,42000,Terraced,"Leasehold",No
1995-09-26,"47 Ripon Hall Avenue, Ramsbottom",BL0 9RE,155000,Detached,"Leasehold",No
1995-09-22,"13 Bond Street, Edenfield",BL0 0EW,67040,Semi-detached,"Leasehold",No
1995-09-22,"58 Thelma Street, Ramsbottom",BL0 9JL,28000,Terraced,"Leasehold",No
1995-09-22,"24 Rochdale Road, Ramsbottom",BL0 0JX,23000,Terraced,"Freehold",No
1995-09-22,"9 Stretton Road, Ramsbottom",BL0 9SX,67000,Semi-detached,"Leasehold",No
1995-09-20,"6 Church Court, Ramsbottom",BL0 0QD,93000,Detached,"Freehold",No
1995-09-15,"36 St Pauls Street, Ramsbottom",BL0 9BW,35000,Flat,"Leasehold",No
1995-09-15,"8 Brooks Bottom Close, Ramsbottom",BL0 9YP,91500,Detached,"Freehold",No
1995-09-15,"161 Bolton Street, Ramsbottom",BL0 9JD,90000,Terraced,"Freehold",No
1995-09-13,"166 Market Street, Edenfield",BL0 0JF,37750,Terraced,"Leasehold",No
1995-09-06,"11 Croftlands, Ramsbottom",BL0 9SD,80500,Detached,"Leasehold",No
1995-09-01,"24 Annie Street, Ramsbottom",BL0 9PP,25500,Terraced,"Freehold",No
1995-09-01,"19 Vale Coppice, Ramsbottom",BL0 9FJ,110000,Detached,"Freehold",No
1995-08-31,"29 St Edmund Hall Close, Ramsbottom",BL0 9DE,63000,Detached,"Freehold",No
1995-08-31,"30 Dale Street, Ramsbottom",BL0 0NF,34000,Terraced,"Leasehold",No
1995-08-30,"20 Exchange Street, Edenfield",BL0 0LA,50950,Terraced,"Freehold",No
1995-08-25,"25 Croftacres, Ramsbottom",BL0 0LX,107000,Detached,"Leasehold",No
1995-08-25,"45 Queen Street, Ramsbottom",BL0 9JJ,30000,Terraced,"Leasehold",No
1995-08-25,"1 Ash Grove, Ramsbottom",BL0 9RS,49500,Terraced,"Freehold",No
1995-08-24,"32 Dale Street, Ramsbottom",BL0 0NF,20000,Terraced,"Freehold",No
1995-08-22,"12 Stanley Street, Ramsbottom",BL0 9JG,40250,Terraced,"Leasehold",No
1995-08-21,"5 Eden Court, Edenfield",BL0 0HF,65000,Semi-detached,"Freehold",Yes
1995-08-21,"108 Market Street, Edenfield",BL0 0JL,36950,Terraced,"Freehold",No
1995-08-18,"8 Spring Street, Ramsbottom",BL0 9JQ,30000,Terraced,"Leasehold",No
1995-08-18,"44 Albert Street, Ramsbottom",BL0 9EL,44000,Terraced,"Leasehold",No
1995-08-14,"20 Victoria Street, Ramsbottom",BL0 9ED,38000,Terraced,"Leasehold",No
1995-08-11,"93 Dundee Lane, Ramsbottom",BL0 9HG,57000,Detached,"Leasehold",No
1995-08-11,"52A Bridge Street, Ramsbottom",BL0 9AQ,49000,Terraced,"Freehold",No
1995-08-08,"1 Stubbins Vale Terrace, Ramsbottom",BL0 0NN,81000,Terraced,"Freehold",No
1995-08-08,"62 Bury Road, Edenfield",BL0 0ET,40000,Terraced,"Freehold",No
1995-08-08,"312 Bolton Road West, Ramsbottom",BL0 9QF,44000,Terraced,"Leasehold",No
1995-08-08,"43 George Road, Ramsbottom",BL0 9NQ,14300,Terraced,"Freehold",No
1995-08-08,"220 Whittingham Drive, Ramsbottom",BL0 9NY,81000,Detached,"Leasehold",No
1995-08-07,"13 Longsight Road, Ramsbottom",BL0 9SL,35000,Terraced,"Leasehold",No
1995-08-07,"15 Longsight Road, Ramsbottom",BL0 9SL,35000,Terraced,"Freehold",No
1995-08-04,"14 Crow Lane, Ramsbottom",BL0 9BR,23000,Terraced,"Leasehold",No
1995-08-04,"6 Robert Street, Ramsbottom",BL0 0NQ,68000,Semi-detached,"Leasehold",No
1995-08-04,"23 Cotswold Close, Ramsbottom",BL0 9LJ,58000,Semi-detached,"Freehold",No
1995-08-04,"25 Hillside Road, Ramsbottom",BL0 9NJ,17885,Terraced,"Freehold",No
1995-07-31,"16 Bolton Road West, Ramsbottom",BL0 9ND,48000,Terraced,"Leasehold",No
1995-07-31,"253 Whittingham Drive, Ramsbottom",BL0 9NY,85000,Detached,"Freehold",No
1995-07-31,"312 Bolton Road West, Ramsbottom",BL0 9QF,23000,Terraced,"Leasehold",No
1995-07-28,"7 Carnoustie Drive, Ramsbottom",BL0 9QL,67500,Semi-detached,"Leasehold",No
1995-07-28,"37 Stanford Hall Crescent, Ramsbottom",BL0 9FD,83650,Detached,"Leasehold",Yes
1995-07-28,"191 Bolton Road North, Edenfield",BL0 0NA,45150,Terraced,"Leasehold",No
1995-07-28,"113 Chatterton Road, Ramsbottom",BL0 0PQ,53500,Terraced,"Freehold",No
1995-07-28,"15 Newcombe Road, Ramsbottom",BL0 9UU,10000,Semi-detached,"Leasehold",No
1995-07-28,"12 Strathmore Close, Ramsbottom",BL0 9YW,72500,Detached,"Leasehold",No
1995-07-27,"3 Ivy Street, Ramsbottom",BL0 9RW,38000,Terraced,"Leasehold",No
1995-07-26,"279 Bolton Road North, Edenfield",BL0 0SA,34000,Terraced,"Leasehold",No
1995-07-21,"17 Cemetery Road, Ramsbottom",BL0 9PU,44000,Terraced,"Freehold",No
1995-07-21,"10 Dalton Close, Ramsbottom",BL0 9SG,63500,Semi-detached,"Leasehold",No
1995-07-20,"23 Hillside Road, Ramsbottom",BL0 9NJ,23000,Terraced,"Freehold",No
1995-07-19,"52 Stubbins Street, Ramsbottom",BL0 0NL,55000,Terraced,"Freehold",No
1995-07-14,"11 Croftacres, Ramsbottom",BL0 0LX,127000,Detached,"Leasehold",No
1995-07-14,"44 Regent Street, Ramsbottom",BL0 9PF,37450,Terraced,"Leasehold",No
1995-07-14,"2 Eden Court, Edenfield",BL0 0HF,67500,Detached,"Freehold",Yes
1995-07-12,"111 Victoria Street, Ramsbottom",BL0 9EB,29000,Terraced,"Leasehold",No
1995-07-07,"117 Peel Brow, Ramsbottom",BL0 0AZ,34000,Terraced,"Leasehold",No
1995-07-06,"46 Whalley Road, Ramsbottom",BL0 0DE,14000,Terraced,"Leasehold",No
1995-07-06,"22 Stretton Road, Ramsbottom",BL0 9SX,72000,Detached,"Freehold",No
1995-06-30,"10 Henwick Hall Avenue, Ramsbottom",BL0 9YH,120000,Detached,"Leasehold",No
1995-06-30,"107 Peel Brow, Ramsbottom",BL0 0AZ,29000,Terraced,"Leasehold",No
1995-06-30,"92 Fir Street, Ramsbottom",BL0 0BG,18290,Semi-detached,"Freehold",No
1995-06-30,"10 Burnside, Ramsbottom",BL0 0LW,88000,Detached,"Leasehold",Yes
1995-06-30,"3 Stubbins Vale Terrace, Ramsbottom",BL0 0NN,51000,Terraced,"Freehold",Yes
1995-06-30,"3 Westgate Avenue, Ramsbottom",BL0 9SS,71000,Semi-detached,"Freehold",No
1995-06-30,"14 Astley Hall Drive, Ramsbottom",BL0 9DF,56000,Detached,"Freehold",No
1995-06-27,"44 Regent Street, Ramsbottom",BL0 9PF,35000,Terraced,"Leasehold",No
1995-06-26,"222 Bolton Road West, Ramsbottom",BL0 9PE,28000,Terraced,"Freehold",No
1995-06-26,"4 Woodhead Close, Ramsbottom",BL0 9YX,125000,Detached,"Freehold",No
1995-06-26,"57 Ramsbottom Lane, Ramsbottom",BL0 9BY,56000,Terraced,"Leasehold",No
1995-06-23,"110 Albert Street, Ramsbottom",BL0 9EA,40000,Terraced,"Leasehold",No
1995-06-23,"18 Beechwood Avenue, Ramsbottom",BL0 0BH,20160,Semi-detached,"Freehold",No
1995-06-23,"25 Stanley Street, Ramsbottom",BL0 9JG,27500,Terraced,"Leasehold",No
1995-06-19,"17 Springwater Avenue, Ramsbottom",BL0 9RH,111000,Detached,"Leasehold",No
1995-06-16,"160 Bolton Road West, Ramsbottom",BL0 9PD,26500,Semi-detached,"Freehold",No
1995-06-16,"7 Springwater Avenue, Ramsbottom",BL0 9RH,70000,Detached,"Leasehold",No
1995-06-16,"17 Heapworth Avenue, Ramsbottom",BL0 9EH,56500,Semi-detached,"Leasehold",No
1995-06-16,"9 Windermere Drive, Ramsbottom",BL0 9YB,66500,Semi-detached,"Leasehold",No
1995-06-16,"34 Marlborough Close, Ramsbottom",BL0 9YU,66000,Semi-detached,"Freehold",No
1995-06-14,"35 Bury Old Road, Ramsbottom",BL0 0RY,55000,Terraced,"Freehold",No
1995-06-12,"7 Chester Drive, Ramsbottom",BL0 9PZ,46000,Semi-detached,"Freehold",No
1995-06-07,"42 Longsight Road, Ramsbottom",BL0 9SN,74650,Semi-detached,"Leasehold",No
1995-06-06,"14A Ringwood Avenue, Ramsbottom",BL0 9PW,50750,Semi-detached,"Leasehold",No
1995-06-02,"101 Summerseat Lane, Ramsbottom",BL0 9TR,84750,Detached,"Leasehold",No
1995-06-01,"202 Bolton Road West, Ramsbottom",BL0 9PE,35750,Terraced,"Leasehold",No
1995-06-01,"219 Bolton Road West, Ramsbottom",BL0 9PS,31000,Terraced,"Leasehold",No
1995-05-31,"8 Raylees, Ramsbottom",BL0 9HW,59995,Detached,"Freehold",No
1995-05-31,"18 Lilburn Close, Ramsbottom",BL0 9LY,82950,Detached,"Freehold",No
1995-05-26,"54 Stanley Street, Ramsbottom",BL0 9JG,35450,Terraced,"Leasehold",No
1995-05-26,"187 Rochdale Road, Ramsbottom",BL0 0RG,59950,Terraced,"Leasehold",No
1995-05-26,"25 Moray Close, Ramsbottom",BL0 9YS,48250,Semi-detached,"Leasehold",No
1995-05-26,"6 St Pauls Street, Ramsbottom",BL0 9BW,41150,Terraced,"Leasehold",No
1995-05-26,"44 Stanford Hall Crescent, Ramsbottom",BL0 9FD,81650,Detached,"Leasehold",Yes
1995-05-26,"45 Eliza Street, Ramsbottom",BL0 0AT,38000,Terraced,"Leasehold",No
1995-05-26,"1 Heycrofts View, Edenfield",BL0 0HG,146450,Detached,"Freehold",Yes
1995-05-25,"78 Bolton Road West, Ramsbottom",BL0 9ND,50000,Terraced,"Leasehold",No
1995-05-25,"82 Carr Street, Ramsbottom",BL0 9EG,62500,Semi-detached,"Leasehold",No
1995-05-24,"55 Bolton Road West, Ramsbottom",BL0 9NU,43000,Terraced,"Freehold",No
1995-05-19,"95 Nuttall Lane, Ramsbottom",BL0 9LG,49000,Semi-detached,"Leasehold",No
1995-05-19,"13 Barwood Lea Mill, Grants Lane, Ramsbottom",BL0 9NB,40450,Flat,"Leasehold",No
1995-05-19,"57 Bury New Road, Ramsbottom",BL0 0BZ,94000,Semi-detached,"Leasehold",No
1995-05-19,"23 Moorlands View, Edenfield",BL0 0HZ,52000,Semi-detached,"Freehold",No
1995-05-19,"1 Birch Grove, Ramsbottom",BL0 9RP,68500,Semi-detached,"Leasehold",No
1995-05-19,"10 Kendal Road, Ramsbottom",BL0 9SP,91500,Detached,"Freehold",No
1995-05-19,"109 Chatterton Road, Ramsbottom",BL0 0PQ,59950,Terraced,"Leasehold",No
1995-05-19,"41 Astley Hall Drive, Ramsbottom",BL0 9DF,63500,Detached,"Freehold",No
1995-05-19,"46 Stanford Hall Crescent, Ramsbottom",BL0 9FD,81650,Detached,"Leasehold",Yes
1995-05-19,"11 Windermere Drive, Ramsbottom",BL0 9YB,67500,Semi-detached,"Leasehold",No
1995-05-12,"53 Bolton Road West, Ramsbottom",BL0 9NU,43000,Terraced,"Freehold",No
1995-05-12,"Moorgarth, Whalley Road, Ramsbottom",BL0 0ES,152000,Detached,"Freehold",No
1995-05-05,"178 Whalley Road, Ramsbottom",BL0 0DN,47000,Terraced,"Freehold",No
1995-05-05,"33 Stanley Street, Ramsbottom",BL0 9JG,40000,Terraced,"Freehold",No
1995-05-05,"57 Bolton Road West, Ramsbottom",BL0 9NU,43000,Terraced,"Freehold",No
1995-05-05,"6 Stone Close, Ramsbottom",BL0 9QQ,46950,Semi-detached,"Leasehold",No
1995-05-05,"74 Ripon Hall Avenue, Ramsbottom",BL0 9RE,65000,Detached,"Freehold",Yes
1995-05-05,"275 Bolton Road North, Edenfield",BL0 0SA,35950,Terraced,"Leasehold",No
1995-05-04,"26 Stanley Street, Ramsbottom",BL0 9JG,37000,Terraced,"Leasehold",No
1995-05-02,"18 Chiltern Road, Ramsbottom",BL0 9LF,59950,Semi-detached,"Leasehold",No
1995-05-02,"14 Lawrie Avenue, Ramsbottom",BL0 9NW,24000,Semi-detached,"Freehold",No
1995-05-02,"30 Butler Street, Ramsbottom",BL0 9PG,38000,Terraced,"Freehold",No
1995-05-02,"229 Bolton Road West, Ramsbottom",BL0 9PS,49450,Terraced,"Leasehold",No
1995-05-02,"492 Bolton Road West, Ramsbottom",BL0 9RU,77000,Detached,"Leasehold",No
1995-05-01,"4 Church Court, Ramsbottom",BL0 0QD,109950,Detached,"Leasehold",No
1995-04-28,"44 Eden Avenue, Edenfield",BL0 0LD,52950,Terraced,"Freehold",No
1995-04-28,"34 Dale Street, Ramsbottom",BL0 0NF,21000,Terraced,"Leasehold",No
1995-04-28,"48 Ripon Hall Avenue, Ramsbottom",BL0 9RE,81650,Detached,"Leasehold",Yes
1995-04-28,"110 Market Street, Edenfield",BL0 0JL,53250,Terraced,"Leasehold",No
1995-04-28,"3 Haworth Avenue, Ramsbottom",BL0 9UX,53000,Semi-detached,"Leasehold",No
1995-04-28,"40 Bolton Road West, Ramsbottom",BL0 9ND,33000,Terraced,"Leasehold",No
1995-04-28,"70 Albert Street, Ramsbottom",BL0 9EL,38500,Terraced,"Leasehold",No
1995-04-28,"209 Dundee Lane, Ramsbottom",BL0 9HF,50000,Terraced,"Freehold",No
1995-04-27,"62 Tanners Street, Ramsbottom",BL0 9ES,44000,Terraced,"Leasehold",No
1995-04-27,"79 Kay Brow, Ramsbottom",BL0 9AY,39500,Flat,"Leasehold",No
1995-04-27,"39 Lancaster Avenue, Ramsbottom",BL0 9QA,39000,Semi-detached,"Freehold",No
1995-04-19,"22 Highfield Road, Edenfield",BL0 0LF,45000,Terraced,"Freehold",No
1995-04-13,"The Bungalow, Michael Wifes Lane, Ramsbottom",BL0 0RD,130000,Detached,"Freehold",No
1995-04-13,"143 Rochdale Road, Ramsbottom",BL0 0RG,75000,Semi-detached,"Freehold",No
1995-04-13,"108 Bolton Road West, Ramsbottom",BL0 9PD,42000,Terraced,"Leasehold",No
1995-04-13,"2 Annie Street, Ramsbottom",BL0 9PP,39500,Terraced,"Freehold",No
1995-04-13,"37 Callender Street, Ramsbottom",BL0 9DX,34000,Terraced,"Leasehold",No
1995-04-13,"13 Hazel Avenue, Ramsbottom",BL0 9UW,34950,Semi-detached,"Freehold",No
1995-04-10,"8 Albert Street, Ramsbottom",BL0 9EL,32500,Terraced,"Leasehold",No
1995-04-07,"82 Burnley Road, Edenfield",BL0 0HW,55000,Terraced,"Leasehold",No
1995-04-05,"5 Peel Brow, Ramsbottom",BL0 0AA,20000,Terraced,"Leasehold",No
1995-04-03,"56 Stubbins Street, Ramsbottom",BL0 0NL,79000,Terraced,"Freehold",No
1995-04-03,"108 Summerseat Lane, Ramsbottom",BL0 9TP,147950,Detached,"Freehold",No
1995-03-31,"65 Rostron Road, Ramsbottom",BL0 9EE,37950,Terraced,"Leasehold",No
1995-03-31,"4 Vale Coppice, Ramsbottom",BL0 9FJ,105000,Detached,"Freehold",No
1995-03-31,"3 Gincroft Lane, Edenfield",BL0 0JW,74000,Semi-detached,"Freehold",No
1995-03-31,"8 Dale Street, Ramsbottom",BL0 0NF,38500,Terraced,"Leasehold",No
1995-03-31,"45 Garnett Street, Ramsbottom",BL0 9JN,44750,Terraced,"Leasehold",No
1995-03-31,"49 Bolton Road West, Ramsbottom",BL0 9NU,57500,Terraced,"Freehold",No
1995-03-30,"39 Earl Road, Ramsbottom",BL0 9EF,39950,Semi-detached,"Leasehold",No
1995-03-27,"3 Peel Avenue, Ramsbottom",BL0 9NS,20092,Semi-detached,"Freehold",No
1995-03-24,"24 Butler Street, Ramsbottom",BL0 9PG,42000,Terraced,"Freehold",No
1995-03-24,"60 Albert Street, Ramsbottom",BL0 9EL,28000,Terraced,"Leasehold",No
1995-03-24,"The South Lodge, Stubbins Vale Road, Ramsbottom",BL0 0NR,64000,Detached,"Freehold",No
1995-03-24,"Grange House, Hardsough Lane, Edenfield",BL0 0QE,160000,Detached,"Freehold",No
1995-03-21,"76 Albert Street, Ramsbottom",BL0 9EL,41000,Terraced,"Leasehold",No
1995-03-20,"13 Mayfield Road, Ramsbottom",BL0 9TB,80000,Semi-detached,"Freehold",No
1995-03-17,"13 Haworth Avenue, Ramsbottom",BL0 9UX,53500,Semi-detached,"Leasehold",No
1995-03-17,"14 Hawthorn Avenue, Ramsbottom",BL0 9UZ,54950,Detached,"Leasehold",No
1995-03-17,"3 Stanford Hall Crescent, Ramsbottom",BL0 9FD,81650,Detached,"Leasehold",Yes
1995-03-17,"16 Holden Avenue, Ramsbottom",BL0 9NR,41000,Semi-detached,"Freehold",No
1995-03-17,"178 Bolton Road West, Ramsbottom",BL0 9PE,38995,Terraced,"Freehold",No
1995-03-14,"12 Alfred Street, Ramsbottom",BL0 9NZ,17000,Terraced,"Leasehold",No
1995-03-10,"10 Stanford Hall Crescent, Ramsbottom",BL0 9FD,80850,Detached,"Leasehold",Yes
1995-03-10,"22 Haworth Avenue, Ramsbottom",BL0 9UX,47000,Semi-detached,"Leasehold",No
1995-03-10,"10 Fern Street, Ramsbottom",BL0 0BA,45500,Terraced,"Leasehold",No
1995-03-10,"77 Chatterton Road, Ramsbottom",BL0 0PQ,49950,Terraced,"Leasehold",No
1995-03-09,"50 Kendal Road West, Ramsbottom",BL0 9SY,101000,Detached,"Leasehold",No
1995-03-07,"6 Whalley Road, Ramsbottom",BL0 0DE,26000,Terraced,"Leasehold",No
1995-03-01,"75 Chatterton Road, Ramsbottom",BL0 0PQ,35000,Terraced,"Leasehold",No
1995-02-24,"5 Eden Street, Ramsbottom",BL0 0EU,34500,Terraced,"Leasehold",No
1995-02-24,"64 Stanford Hall Crescent, Ramsbottom",BL0 9FD,60000,Semi-detached,"Leasehold",Yes
1995-02-24,"12 Stanford Hall Crescent, Ramsbottom",BL0 9FD,75850,Detached,"Leasehold",Yes
1995-02-24,"8 Stanford Hall Crescent, Ramsbottom",BL0 9FD,80850,Detached,"Leasehold",Yes
1995-02-24,"98 Longsight Road, Ramsbottom",BL0 9SZ,110000,Detached,"Leasehold",No
